timestamp,game_round,map,latency,event,killer_id,victim_id,weapon_id,killer_ip,victim_ip,weapon,player_id,score,player_ip,points,log_line
2024-09-05 12:07:38,3,aggressor,200,Death,2,3,6,Player_138.25.249.94,Player_138.25.249.81,MOD_ROCKET,3.0,2.0,Player_138.25.249.81,2.0,2024-09-05 12:07:38: \x08 \x08Kill: 2 3 6: Player_138.25.249.94 killed Player_138.25.249.81 by MOD_ROCKET\x08 \x08PlayerScore: 2 2: Player_138.25.249.94 now has 2 points\x08 \x08Challenge: 2 205 1: Client 2 got award 205\x08 \x08Challenge: 2 1 1: Client 2 got award 1\x08 \x08Challenge: 3 2 1: Client 3 got award 2
2024-09-05 12:07:55,3,aggressor,200,Kill,3,2,1,Player_138.25.249.81,Player_138.25.249.94,MOD_SHOTGUN,3.0,1.0,Player_138.25.249.81,1.0,2024-09-05 12:07:55: \x08 \x08Kill: 3 2 1: Player_138.25.249.81 killed Player_138.25.249.94 by MOD_SHOTGUN\x08 \x08PlayerScore: 3 1: Player_138.25.249.81 now has 1 points\x08 \x08Challenge: 3 203 1: Client 3 got award 203\x08 \x08Challenge: 3 1 1: Client 3 got award 1\x08 \x08Challenge: 2 2 1: Client 2 got award 2
2024-09-05 12:08:22,3,aggressor,200,Death,0,3,7,Player_138.25.249.93,Player_138.25.249.81,MOD_ROCKET_SPLASH,3.0,3.0,Player_138.25.249.81,3.0,2024-09-05 12:08:22: \x08 \x08Kill: 0 3 7: Player_138.25.249.93 killed Player_138.25.249.81 by MOD_ROCKET_SPLASH\x08 \x08PlayerScore: 0 3: Player_138.25.249.93 now has 3 points\x08 \x08Challenge: 0 205 1: Client 0 got award 205\x08 \x08Challenge: 0 1 1: Client 0 got award 1\x08 \x08Challenge: 3 2 1: Client 3 got award 2
2024-09-05 12:08:33,3,aggressor,200,Kill,3,1,3,Player_138.25.249.81,Player_138.25.249.38,MOD_MACHINEGUN,3.0,2.0,Player_138.25.249.81,2.0,2024-09-05 12:08:33: \x08 \x08Kill: 3 1 3: Player_138.25.249.81 killed Player_138.25.249.38 by MOD_MACHINEGUN\x08 \x08PlayerScore: 3 2: Player_138.25.249.81 now has 2 points\x08 \x08Challenge: 3 202 1: Client 3 got award 202\x08 \x08Challenge: 3 1 1: Client 3 got award 1\x08 \x08Challenge: 1 2 1: Client 1 got award 2
2024-09-05 12:08:37,3,aggressor,200,Kill,3,1,11,Player_138.25.249.81,Player_138.25.249.38,MOD_LIGHTNING,3.0,3.0,Player_138.25.249.81,3.0,2024-09-05 12:08:37: \x08 \x08Kill: 3 1 11: Player_138.25.249.81 killed Player_138.25.249.38 by MOD_LIGHTNING\x08 \x08PlayerScore: 3 3: Player_138.25.249.81 now has 3 points\x08 \x08Challenge: 3 206 1: Client 3 got award 206\x08 \x08Challenge: 3 1 1: Client 3 got award 1\x08 \x08Challenge: 1 2 1: Client 1 got award 2
2024-09-05 12:08:42,3,aggressor,200,Death,1,3,4,Player_138.25.249.38,Player_138.25.249.81,MOD_GRENADE,3.0,1.0,Player_138.25.249.81,1.0,2024-09-05 12:08:42: \x08 \x08Kill: 1 3 4: Player_138.25.249.38 killed Player_138.25.249.81 by MOD_GRENADE\x08 \x08PlayerScore: 1 1: Player_138.25.249.38 now has 1 points\x08 \x08Challenge: 1 204 1: Client 1 got award 204\x08 \x08Challenge: 1 1 1: Client 1 got award 1\x08 \x08Challenge: 3 2 1: Client 3 got award 2
2024-09-05 12:09:08,3,aggressor,200,Kill,3,2,6,Player_138.25.249.81,Player_138.25.249.94,MOD_ROCKET,3.0,4.0,Player_138.25.249.81,4.0,2024-09-05 12:09:08: \x08 \x08Kill: 3 2 6: Player_138.25.249.81 killed Player_138.25.249.94 by MOD_ROCKET\x08 \x08PlayerScore: 3 4: Player_138.25.249.81 now has 4 points\x08 \x08Challenge: 3 205 1: Client 3 got award 205\x08 \x08Challenge: 3 1 1: Client 3 got award 1\x08 \x08Challenge: 2 2 1: Client 2 got award 2
2024-09-05 12:09:13,3,aggressor,200,Kill,3,1,6,Player_138.25.249.81,Player_138.25.249.38,MOD_ROCKET,3.0,5.0,Player_138.25.249.81,5.0,2024-09-05 12:09:13: \x08 \x08Kill: 3 1 6: Player_138.25.249.81 killed Player_138.25.249.38 by MOD_ROCKET\x08 \x08PlayerScore: 3 5: Player_138.25.249.81 now has 5 points\x08 \x08Challenge: 3 205 1: Client 3 got award 205\x08 \x08Challenge: 3 1 1: Client 3 got award 1\x08 \x08Challenge: 1 2 1: Client 1 got award 2
2024-09-05 12:09:30,3,aggressor,200,Death,2,3,11,Player_138.25.249.94,Player_138.25.249.81,MOD_LIGHTNING,3.0,5.0,Player_138.25.249.81,5.0,2024-09-05 12:09:30: \x08 \x08Kill: 2 3 11: Player_138.25.249.94 killed Player_138.25.249.81 by MOD_LIGHTNING\x08 \x08PlayerScore: 2 5: Player_138.25.249.94 now has 5 points\x08 \x08Challenge: 2 206 1: Client 2 got award 206\x08 \x08Challenge: 2 1 1: Client 2 got award 1\x08 \x08Challenge: 3 2 1: Client 3 got award 2
2024-09-05 12:09:46,3,aggressor,200,Death,2,3,11,Player_138.25.249.94,Player_138.25.249.81,MOD_LIGHTNING,3.0,6.0,Player_138.25.249.81,6.0,2024-09-05 12:09:46: \x08 \x08Kill: 2 3 11: Player_138.25.249.94 killed Player_138.25.249.81 by MOD_LIGHTNING\x08 \x08PlayerScore: 2 6: Player_138.25.249.94 now has 6 points\x08 \x08Challenge: 2 206 1: Client 2 got award 206\x08 \x08Challenge: 2 1 1: Client 2 got award 1\x08 \x08Challenge: 3 2 1: Client 3 got award 2
